Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Bulgaria,BGR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1746.6,1822,1858.6,2137,2297.1,2930.6,2951.4,2439.4,2822.4,3124.1,3184.4,3702.2,3492.9,3184.2,3430.5,3741.8,3381.4,3498,3791.6,3705,4062.1,4669.5,3717.2,4497.9,2915,4047,3694.7,3705.5,4402.1,3953.7,3990.8,2953.6,2512.7,2798.9,3069.5,1908.6,3011.5,2684.7,2946.8,2459.9,2898.5,3156.3,2371.3,4077.8,3387,3572.5,2523.7,4094.3,3413,4031,4251.2,3671.8,4561,4860.7,4669.6,4817.8,5479.7,,
Bulgaria,BGR,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Bulgaria,BGR,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1.405,,,,,1.667,,,,,1.863,1.896,1.985,2.042,2.102,2.152,2.205,2.258,2.321,2.408,2.46,2.484,2.588,2.688,2.759,2.865,2.953,3.022,3.09,3.139,3.17,2.979,3.166,3.359,3.327,3.458,3.539,3.447,3.449,,3.399,,,3.562,,,3.66,3.665,3.635,,3.7764,3.8585,3.9121,3.9761,3.9879,,,,,
Bulgaria,BGR,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57,4.68,4.72,,5.1698,5.186,5.2858,5.3684,5.3029,,,,,
Bulgaria,BGR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.019387274,0.510803242,0.400946215,0.369354299,1.086887367,0.479129269,0.894547216,4.502501074,3.5959782,6.050768636,7.614252135,5.775535198,5.55808812,9.992947051,11.83663766,13.82790359,23.07192498,31.24253354,18.92461619,7.51026984,3.641371034,3.663998768,3.317272246,3.580296782,1.924859258,4.341519748,2.773241262,3.470124027,1.87705298,
Bulgaria,BGR,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793600000,300800000,2342100000,826100000,410500000,607860000,503800000,216240000,679250000,550680000,165000000,,,,,,
Bulgaria,BGR,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120000,531600000,,,4580000,,,,79000000,,,,,,
Bulgaria,BGR,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152000000,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,
Bulgaria,BGR,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
Bulgaria,BGR,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bulgaria,BGR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,96.84844208,97.45319366,96.93663788,102.336319,93.29933167,93.77277374,91.18566132,92.03594971,102.4319687,103.4274673,100.25177,96.56124115,93.69460297,99.47470093,110.2292786,99.53954315,102.7214279,102.494339,101.4282303,99.11776733,89.24223328,87.50994873,85.98764038,88.20147705,87.87815857,90.34156799,94.47679901,93.95419312,96.07269287,96.15943,101.75486,96.56689,97.79256,98.64273,98.65926,99.35086,101.33284,95.15365,101.7044,113.3396,110.201,101.8106,98.95879,97.95254,96.19129,92.04534,,,
Bulgaria,BGR,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.986570001,0.992079973,0.993820012,0.99612999,1.000460029,0.984040022,0.996439993,0.986429989,0.985220015,0.98435998,0.993120015,0.995989978,0.995800018,0.996850014,0.995700002,0.995580018,0.99308002,0.99368,0.990260005,0.991670012,0.994490027,0.995500028,0.992950022,0.997579992,0.994859993,0.988250017,0.990040004,0.981289983,0.979120016,0.97697,0.97728,0.97835,0.97846,0.96894,0.96795,0.96899,0.96905,0.97705,0.97656,0.97026,0.96631,0.96958,0.96694,0.9746,0.97546,0.97623,,,
Bulgaria,BGR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.833901121,3.269920074,3.835891818,4.259780927,5.262987916,5.645651942,5.905436715,6.638369161,7.112214403,7.869932816,7.213424372,7.532552676,7.715656701,7.983550221,8.210958036,8.377877479,8.347946173,8.628766462,9.236529547,8.968132006,8.744238667,9.03643153,10.10727531,10.10833662,9.749961471,9.992783476,10.21729994,10.214134,9.718843491,9.771261867,8.54301079,6.666757565,6.347137362,8.00979638,6.414520789,6.900326395,6.763241038,6.209849583,5.934325293,5.356718076,5.328034342,5.800066474,5.695266947,6.084370085,6.064891808,6.256282044,6.445333272,6.925435282,6.772087541,5.731193724,5.964900206,6.71538056,6.119456526,5.450695963,5.871615869,,,,,
Bulgaria,BGR,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.918905462,0.775519627,0.787740668,1.001011739,0.784661778,0.816970273,0.791046554,0.729858891,0.651475049,0.638459655,0.603166629,0.620276499,0.562586659,0.567042879,0.527059163,0.503729855,0.481897572,0.478832547,0.438546071,0.38247251,0.390289406,0.42838246,0.387993011,0.341973691,0.359684788,,,,,
Bulgaria,BGR,CO2 emissions (kt),EN.ATM.CO2E.KT,22295.36,25973.361,30736.794,34411.128,42863.563,46317.877,48767.433,55166.348,59526.411,66376.367,61238.9,64300.845,66171.015,68825.923,71260.811,73061.308,73116.313,75969.239,81411.067,79152.195,77487.377,80343.97,90131.193,90365.881,87366.275,89540.806,91528.32,91634.663,87289.268,86739.218,74480.437,57549.898,54205.594,67861.502,54161.59,58004.606,56559.808,51616.692,48998.454,43981.998,43530.957,46453.556,44634.724,47307.967,46801.921,47916.689,48991.12,52254.75,50740.279,42665.545,44114.01,49346.819,44708.064,39599.933,42416.189,,,,,
Bulgaria,BGR,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.80575393,-13.67203786,-13.33886949,-12.62144152,-12.40017798,-12.88564351,-11.87105701,-11.93673779,-11.93126002,-11.94383989,-10.27630977,-10.60519398,-11.10927414,-11.12095309,-11.44100716,-11.33614551,-11.40560017,-10.25471354,-11.56580771,-11.78187691,,,,,,,,,,
Bulgaria,BGR,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,9939.9,10259.6,10689.5,11019.7,11132.3,11700.7,12117.2,12384.8,12717.1,13107.4,13535.1,13953.9,14382,14672.7,14989.7,15044.5,15245.3,15485.2,15495.7,15762.4,15675.5,15096.2,14847.6,14039,13612.6,13564.6,13735.8,13552.9,13685.2,13626.7,13783.3,13442.5,13037.5,13144.4,13134.3,12778.3,12652.3,12461.8,12280.2,11969.9,12010.7,11881.80074,11793.66449,,,,,,,
Bulgaria,BGR,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,10100.606,10045.953,10460.082,10423.192,10807.499,12238.676,11865.87,12235.483,11945.075,12306.659,12572.701,12968.509,12690.439,12780.06,11941.2,12086.807,11845.937,11539.998,15049.291,10067.25,9273.526,7774.955,5841.485,4967.254,5166.243,8557.147,8671.723,7673.151,5070.391,4501.882,5037.283,4754.656,3942.952,3895.088,4172.414,3911.642,3759.432,3758.533,3787.239,3797.004,4479.159,4562.367822,4645.576644,,,,,,,
Bulgaria,BGR,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-2149.176465,-2138.534473,-2172.206152,-2489.043164,-3151.564355,-3044.909375,-3239.093066,-3084.568457,47.87578125,583.3577148,534.9701953,441.5276563,-115.9592187,-292.4764062,-615.7463379,-407.0979004,-486.2508105,-1120.791367,14.24181641,8.5234375,1213.706855,49.68955664,-32.48845898,-922.5263086,-679.8644824,-2.302853516,-85.81489062,846.4043887,138.5756367,280.9121074,343.5018262,1374.248436,218.8738289,499.0277723,798.6674121,-23.64772734,317.2812422,-752.1850449,1588.232426,3397.951337,2867.036043,2878.652742,-1507.143645,,,,,,,
Bulgaria,BGR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,2228.687051,2262.786549,2378.253739,2463.244052,2665.45943,2780.331763,2954.266739,3084.452042,3200.498984,3203.610097,3185.509537,3309.206425,3370.132324,3387.274223,3419.767677,3450.941716,3411.073395,3488.292754,3426.942205,3237.35265,2536.644005,2396.007266,2590.011252,2519.859145,2746.667734,2745.710003,2504.12268,2425.946246,2230.660301,2277.367967,2421.145361,2410.969355,2490.416673,2440.69816,2597.896167,2691.460438,2666.111445,2648.867056,2351.655053,2416.703907,2617.127869,2513.352381,2329.122801,2477.655401,,,,,
Bulgaria,BGR,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.216935,295.0785584,297.3674992,323.6825938,308.2439395,325.1941662,321.1455016,294.3156959,266.3223484,265.8692478,257.8122196,258.9245443,238.1590198,232.0984785,212.1047448,209.1718132,201.2321465,184.3380065,171.53503,156.938232,158.1273617,166.9498347,159.3545363,146.127894,151.7767814,,,,,
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,4829288,4894580,4960326,5027821,5098890,5174870,5256363,5343019,5434041,5528174,5624600,5723381,5825173,5930483,6040041,6154545,6274037,6398935,6530819,6671656,6822843,6985160,7158255,7340905,7531242,7727907,7930694,8140073,8356305,8579823,8811034,9050084,9297113,9552476,9816588,10089878,10372745,10665546,10968724,11282701,11607942,11944587,12293100,12654621,13030569,13421930,13829176,14252021,14689725,15141098,15605217,16081911,16571246,17072775,17586017,18110624,18646378,19193284,19751535,
Burkina Faso,BFA,Population growth (annual %),SP.POP.GROW,1.359523054,1.342942567,1.334299392,1.351522507,1.403617953,1.479134908,1.562512466,1.63515063,1.689220704,1.717450603,1.729227236,1.740988024,1.76289839,1.791696136,1.830514006,1.878003326,1.922917384,1.971156316,2.040078629,2.133574842,2.240814219,2.351165151,2.447833751,2.519589584,2.559783642,2.577809423,2.59024849,2.605860045,2.621719571,2.639694017,2.659151577,2.676923975,2.692988242,2.709646605,2.727321991,2.74591353,2.764894998,2.783685302,2.802940418,2.822271747,2.841885125,2.858868603,2.875992432,2.898431555,2.927561373,2.959187776,2.989062688,3.011815794,3.024954857,3.02644987,3.019251293,3.008981855,2.997392478,2.981606475,2.961900814,2.939462977,2.915319071,2.890850806,2.867078367,
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,330442817.2,350247237.1,379567178.3,394040749.1,410321785.6,422916848.4,433889831.6,450753993.2,460442864.2,478298781.5,458404330.1,482411279,578595584,674773821.2,751133642.6,939972703.5,976547572.2,1131225279,1475584037,1748480982,1928720390,1775842680,1754450379,1600278756,1459880353,1552493414,2036303381,2369835439,2616040646,2615588546,3101301781,3135045684,2240264712,2332018011,1895290965,2379518099,2586550747,2447669404,2804902724,2993753187,2628920056,2812845514,3205592290,4205691222,4838551100,5462709498,5816310158,6771277871,8369637065,8369175126,8979966766,10724063458,11166063467,11947176342,12377391463,10419303761,10867024152,12330338343,14124775069,
Burkina Faso,BFA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,80,80,80,80,80,90,90,90,90,90,90,110,140,160,170,170,200,250,300,300,280,240,210,210,240,270,330,330,330,360,320,280,230,230,250,250,250,260,250,240,240,280,340,410,430,460,520,550,570,600,650,690,690,630,600,590,670,
Burkina Faso,BFA,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1.224321266,1.288976787,1.357269663,1.428949042,1.503778273,1.581025224,1.661015421,1.743770703,1.829835292,1.937384749,2.051239199,2.171513656,2.298592677,2.431892984,2.572184527,2.71929119,2.90621493,3.128864413,3.366668101,3.619176408,3.88694273,4.168852252,4.467457502,4.78401505,5.121612079,5.480617197,5.70237611,5.800697365,5.90011973,5.999447774,6.099635979,6.200395488,6.302171438,6.403795205,6.506293225,6.609207762,6.712871087,6.930850047,7.251016618,7.58450481,7.932568926,8.293530785,8.670310987,9.062167883,9.469939494,9.890924778,10.3285908,10.62478086,10.80184959,10.9802869,11.16319626,11.35032398,11.54266251,11.73860723,11.94099266,12.14959794,12.36483032,12.58696011,12.8161229,
Burkina Faso,BFA,Urban population,SP.URB.TOTL,226977,234744,242709,251039,259788,268990,278745,289111,299959,311347,323190,335447,348345,361759,375811,390629,418353,457588,500783,548277,600751,658561,722340,792524,869407,953160,1017667,1064070,1112726,1163681,1217244,1273347,1332276,1393993,1458745,1526699,1598129,1693155,1810936,1936788,2071321,2214526,2367405,2530418,2704755,2890681,3089300,3277395,3457080,3645825,3844033,4051998,4269913,4497993,4736618,4985855,5245972,5516726,5798656,
Burkina Faso,BFA,Urban population growth (annual %),SP.URB.GROW,3.380174402,3.364686789,3.336763621,3.374511068,3.425760825,3.48082904,3.56231812,3.651331202,3.683510123,3.726224716,3.733233976,3.722358518,3.772939723,3.778487627,3.810811318,3.8671903,6.856731331,8.96436422,9.020365758,9.060776017,9.139990551,9.187661247,9.243879051,9.272684703,9.258858085,9.197141038,6.548525118,4.45884256,4.471168227,4.477539627,4.500103016,4.505957995,4.523989098,4.528353294,4.540418622,4.553141125,4.572568172,5.776008242,6.725018627,6.718709215,6.715563715,6.685181712,6.675603345,6.659008793,6.66268287,6.648077932,6.645241353,5.91043715,5.337540259,5.315837517,5.293939858,5.268801692,5.238335952,5.203784496,5.169208164,5.128152432,5.085564078,5.032402435,4.984159818,
Burkina Faso,BFA,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.250036827,,,,,,,,,,
Burkina Faso,BFA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,,,,,3.008,,,,,,,,,,5.7256,,,,,6.544,,,,,,,,,,,,
Burkina Faso,BFA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.1,,,,81.6,,,,,57.3,,,,,,55.3,,,,,43.7,,,,,
Burkina Faso,BFA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.08,14.92288055,14.92288055,
Burkina Faso,BFA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,342.9,339,335.4,331.8,328.9,326,323.6,321.4,319.8,318.3,316.5,314.2,310.5,304.5,295.9,285.4,274.4,263.7,254.1,246,239.2,233.7,229,224.6,220.1,215.5,210.9,206.5,202.9,200.5,199.3,198.9,198.9,198.7,197.5,195.5,192.6,189.5,186,182.5,178.9,175.1,170.8,165.8,159.6,152.5,144.9,136.9,129,121.5,114.4,107.6,101.4,95.8,91,86.8,83,79.6,76.4,
Burkina Faso,BFA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,,,,,,33.7,,,,35.2,,,37.6,,,26,26.2,24.4,24.4,20.9,20,,19.2,,,
Burkina Faso,BFA,"Incidence of malaria (per 1,000 population at risk)",SH.MLR.INCD.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.11,,,,,,,,,,590.95,579.56,556.89,511.7,469.63,429.04,411.62,411.99,,
Burkina Faso,BFA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,408.5,477.9,473.1,522.5,485.7,495.4,452.3,625.8,484.5,516.6,444.5,461.2,436.6,488.2,558.1,499.4,528.8,576.4,580.1,569.8,576.6,568.3,514.9,589.9,708.8,699.5,641.7,726.9,672.9,600.2,876.6,871.5,936.2,787.9,851.1,916.5,704.5,889,912.9,856.4,967.8,942.7,996.3,940.7,1127.2,1203.9,936.1,1039.9,1002,1062.7,995.1,1203,1156.5,1225.8,1168.9,1136.8,1009,,
Burkina Faso,BFA,Access to electricity (% of population),EG.ELC.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,5.260829926,5.908196926,6.559186459,7.21470499,7.874684811,6.9,9.191234589,9.837948799,10.4703846,11.4,11.67270947,12.23582554,12.78344822,13.32914543,13.88648796,14.46904373,13.1,15.76035595,16.75895119,18.33757401,19.2,21.78934479,23.65287399,25.47374344,,
Burkina Faso,BFA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.011,,,,,0.014,,,,,0.01,,,,,,,,,,0.018,0.018,,0.018,,,0.004,,,0.029,,,,,,0.034,0.035,0.038,,,,0.04,,,0.0543,,0.028,,0.0322,0.0446,0.0457,0.0386,0.0475,,,,0.06,,,
Burkina Faso,BFA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5032,,0.424,,0.3705,0.4045,0.554,0.4564,0.6312,,,0.24,0.5696,,,
Burkina Faso,BFA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.087259211,0.207292002,-0.120982603,0.652070347,0.35546271,0.03191582,0.209923209,0.439346618,0.07861294,0.085216826,0.001036957,0.136836445,0.111145919,0.123728444,0.114392936,-0.092109892,0.154200991,0.05612204,0.141817368,0.216777215,0.014832481,0.018181553,0.138959121,0.136293174,0.969328341,0.412551084,0.627288466,0.39898399,0.157122676,0.264749641,0.878973875,0.222801458,0.468745938,0.692454667,0.296541578,0.95390956,1.440342249,0.320222005,0.394960739,0.674222739,0.432438272,1.339578746,2.949121794,4.103597507,2.882850829,2.224797992,3.592125861,0.020813181,3.398296536,
Burkina Faso,BFA,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5600000,,,,,,,,,,,,,,,,,,,45300000,,
Burkina Faso,BFA,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63300000,,,,,,,,,,,,,,,,,,,,,,471300000,,
Burkina Faso,BFA,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151
Burkina Faso,BFA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,3.5,3.5,3.7,3.7,3.7,3.7,3.7,3.5,3.5,3.5,3.4,3.4,
Burkina Faso,BFA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,,,,,,,,,,,,7.195720196,6.792620182,7.037759781,6.79652977,7.626100063,7.553160191,8.557439804,8.742630005,9.560799599,9.324469566,10.29990959,10.54666042,11.30795956,12.30673981,13.90581989,,15.82594013,16.91584015,16.58723068,19.49580002,19.95185089,26.68046951,26.24488068,27.11621094,18.59445953,22.57243919,,,23.46804047,25.42222,26.67762,27.48547,29.11165,30.42653,31.73658,32.80562,34.97427,38.86926,43.91451,47.05522,,57.36603,62.34405,60.8495,62.0298,61.72434,63.51922,65.47893,
Burkina Faso,BFA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,0.568300009,0.578840017,0.58563,0.589640021,0.595619977,0.589559972,0.577040017,,0.586889982,0.600679994,0.589290023,0.59246999,0.588440001,0.588490009,0.591040015,0.589219987,,,,,,,,0.63894999,,,,,0.684109986,0.70023,0.71276,,0.73722,0.7666,0.78233,0.79949,0.81793,0.83998,0.85607,0.87711,0.89341,0.91462,0.93689,0.9483,0.96035,0.97131,0.98214,0.98913,
Burkina Faso,BFA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.009111902,0.018729901,0.017003116,0.017504203,0.021575284,0.019841271,0.019533659,0.019216851,0.018894962,0.021889868,0.025426341,0.026268913,0.027698405,0.028443214,0.033998445,0.03574919,0.033314914,0.03896836,0.053341702,0.06100989,0.06342019,0.079795452,0.080427283,0.08092381,0.061836945,0.061686819,0.060571874,0.063518718,0.066263378,0.095737173,0.066173051,0.069287423,0.067840845,0.0656434,0.065745043,0.062147134,0.068229866,0.075639822,0.078563833,0.08255275,0.089716851,0.083504269,0.081733493,0.085194017,0.084705971,0.083875344,0.098375854,0.115526282,0.130556631,0.127633346,0.125717252,0.13749616,0.158662722,0.179131863,0.162018438,,,,,
Burkina Faso,BFA,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.078372315,0.077278096,0.077549548,0.07451928,0.07570271,0.069574903,0.070734803,0.075839678,0.075493698,0.075972317,0.083426855,0.074945342,0.072347136,0.072009455,0.070563785,0.066233332,0.075330403,0.086288446,0.093676475,0.091677431,0.088323185,0.093362314,0.104283783,0.114659073,0.102392312,,,,,
Burkina Faso,BFA,CO2 emissions (kt),EN.ATM.CO2E.KT,44.004,91.675,84.341,88.008,110.01,102.676,102.676,102.676,102.676,121.011,143.013,150.347,161.348,168.682,205.352,220.02,209.019,249.356,348.365,407.037,432.706,557.384,575.719,594.054,465.709,476.71,480.377,517.047,553.717,821.408,583.053,627.057,630.724,627.057,645.392,627.057,707.731,806.74,861.745,931.418,1041.428,997.424,1004.758,1078.098,1103.767,1125.769,1360.457,1646.483,1917.841,1932.509,1961.845,2211.201,2629.239,3058.278,2849.259,,,,,
Burkina Faso,BFA,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3887,,,,,,,,,,,,,,,,,,,,,,,,,
Burkina Faso,BFA,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,,,,,,,,,,,4613.42,4602.1,4405.45,4330.75,4135.98,4289.1,4417.34,4638.97,4609.52,4850.84,5223.71,5180.78,5437.93,5473.43,5633.82,6038.6,6180.2,6375.34,6461.33,6710.69,7238.16,7141.1,7577.76,7730.34,8009.29,8432.06,8680.18,9006.01,9210.4,8627.91,9039.73,10043.7,10031.4,10453.4,11059.7,11746.2,12228.7,13396.2,13564,14147.2,14663.9,14810.539,14957.178,,,,,,,
Burkina Faso,BFA,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,,,,,,,,,,,2515.1447,2486.8727,2363.4059,2375.8121,2110.3312,2250.2218,2328.7913,2575.5079,2409.3107,2573.961,2932.4233,2734.9595,3041.1341,2986.2827,3042.5229,3191.791,3332.748,3480.401,3480.494,3684.815,4201.926,3942.518,4305.9,4333.025,4468.309,4782.494,4900.542,5141.195,5210.418,5330.76,5571.971,5740.859,5601.731,5906.151,6237.448,6520.478,6629.04,7627.767,7277.715,7522.46,7222.039,7294.25939,7366.47978,,,,,,,
Burkina Faso,BFA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-178.780388,-170.364396,-224.8582142,-170.035318,-169.6450378,-222.9336422,-141.3627508,-155.6964114,-143.0716544,-163.4269581,-133.302621,-133.8069178,-144.2528382,-113.1818282,-94.65668099,-114.5061967,-47.1789359,-193.0602365,-100.3515967,-156.22234,-15.71205499,-95.35221971,-158.1935841,-129.8794308,-223.8069733,-249.9649884,-223.2981677,-83.85982117,29652.1961,26236.50286,30669.25887,24203.44902,33267.59609,26088.43196,24656.28686,28132.158,21027.14913,20936.29005,17873.52209,19868.6519,19409.33329,19368.75427,19322.76341,,,,,,,
